순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
411,국내도서,지리의 힘,88640864 ,9788993178692 ,3300,"팀 마샬 지음, 김미선 옮김",사이,20160810,"20,000","18,000","1,000점",36544,사회과학
412,국내도서,[세트] 만화로 보는 3분 철학 1~3 - 전3권,294032000 ,,,김재훈.서정욱 지음,카시오페아,20220509,"49,600","44,640","2,480점",11037,인문학
413,국내도서,하얼빈 (30만 부 기념 에디션),353728155 ,9788954699914 ,3810,김훈 지음,문학동네,20220803,"16,000","14,400",800점,35399,소설/시/희곡
414,국내도서,빅터 프랭클의 죽음의 수용소에서 (양장),241382375 ,9788936811532 ,3180,"빅터 프랭클 지음, 이시형 옮김",청아출판사,20200530,"13,000","11,700",650점,14288,인문학
415,국내도서,어른의 어휘력 (양장),315186750 ,9791190710589 ,3800,유선경 지음,앤의서재,20230501,"18,800","16,920",940점,12001,인문학
416,국내도서,연남동 빙굴빙굴 빨래방,321318968 ,9791165347734 ,3810,김지윤 지음,팩토리나인,20230818,"16,800","15,120",840점,10197,소설/시/희곡
417,국내도서,체호프 단편선,389003 ,9788937460708 ,4890,"안톤 파블로비치 체홉 지음, 박현섭 옮김",민음사,20021120,"7,000","6,300",350점,17960,소설/시/희곡
418,국내도서,대화의 정석,327024765 ,9791190299800 ,3190,정흥수(흥버튼) 지음,FIKA(피카),20231101,"18,500","16,650",920점,17528,자기계발
419,국내도서,초판본 군주론,249432298 ,9791164453085 ,3340,"니콜로 마키아벨리 지음, 이시연 옮김",더스토리,20200820,"2,980","2,690",140점,12540,인문학
420,국내도서,내가 모르는 사이에,273867356 ,9788901251486 ,74800,"김화요 지음, 오윤화 그림",웅진주니어,20210618,"10,000","9,000",500점,16872,어린이
421,국내도서,브로콜리지만 사랑받고 싶어,285011341 ,9791157855506 ,77810,"별다름.달다름 지음, 서영 그림",키다리,20211213,"14,000","12,600",700점,11720,유아
422,국내도서,시대예보: 핵개인의 시대,324625656 ,9791170610359 ,3320,송길영 지음,교보문고(단행본),20230925,"21,000","18,900","1,050점",32024,경제경영
423,국내도서,지방 대사 켜는 스위치온 다이어트,137095805 ,9791196334703 ,13510,박용우 지음,루미너스,20180325,"16,000","14,400",800점,14501,건강/취미
424,국내도서,손자병법,260562624 ,9788958623427 ,,"손무 지음, 김원중 옮김",휴머니스트,20201207,"18,000","16,200",900점,9635,인문학
425,국내도서,"해커스 토플 액츄얼 테스트 리딩 (Hackers TOEFL Actual Test Reading) : 2023년 7월 26일 개정 시험 완벽 반영, 개정증보판",319335144 ,9788965426028 ,13740,해커스어학연구소 지음,해커스어학연구소(Hackers),20230630,"23,000","20,700","1,150점",9068,외국어
426,국내도서,소년이 온다,353078152 ,,,한강 지음,,20140519,"15,000","13,500",750점,912199,
427,국내도서,사카모토 데이즈 12,354788974 ,9791142302466 ,7830,스즈키 유우토 지음,대원씨아이(만화),20230926,"6,500","5,850",320점,5345,만화
428,국내도서,유시민의 글쓰기 특강,54916390 ,9788965133520 ,4800,유시민 지음,생각의길,20150410,"15,000","13,500",750점,46460,인문학
429,국내도서,해커스톡 왕초보 영어회화 10분의 기적 : 기초패턴으로 말하기,169362105 ,9788965422709 ,13740,해커스어학연구소 지음,해커스어학연구소(Hackers),20230417,"11,900","10,710",590점,16195,외국어
430,국내도서,볼린저 밴드 투자기법,260654945 ,9791188279807 ,3320,"존 볼린저 지음, 신가을 옮김, 김정환 감수",이레미디어,20210126,"25,000","22,500","1,250점",10372,경제경영
431,국내도서,미술관에 가고 싶어지는 미술책,276045317 ,9791160806724 ,43600,김영숙 지음,휴머니스트,20210802,"14,000","12,600",700점,8028,청소년
432,국내도서,ETS 토익 단기 공략 550+ LC + RC,242494195 ,9788917235920 ,13740,ETS 지음,(주)YBM(와이비엠),20200612,"17,000","15,300",850점,10639,외국어
433,국내도서,살인자의 기억법,249404000 ,9791197021688 ,3810,김영하 지음,복복서가,20200828,"12,000","10,800",600점,12590,소설/시/희곡
434,국내도서,오백 년째 열다섯 2,311323681 ,9791168125803 ,43810,김혜정 지음,위즈덤하우스,20230228,"13,500","12,150",670점,14035,청소년
435,국내도서,"안녕, 에리",323272361 ,9791141103835 ,,후지모토 타츠키 지음,학산문화사(만화),20230824,"6,000","5,400",300점,15160,만화
436,국내도서,당신 인생의 이야기 (양장),228964768 ,9791196914806 ,,"테드 창 지음, 김상훈 옮김",엘리,20200128,"18,500","16,650",920점,12633,소설/시/희곡
437,국내도서,결혼·여름,320866992 ,9791198375308 ,3860,"알베르 카뮈 지음, 장소미 옮김",녹색광선,20230804,"22,000","19,800","1,100점",16615,에세이
438,국내도서,고양이 해결사 깜냥 1,236518019 ,9788936447694 ,74810,"홍민정 지음, 김재희 그림",창비,20200327,"12,000","10,800",600점,28092,어린이
439,국내도서,여름 언덕에서 배운 것,246821032 ,9788936424466 ,3810,안희연 지음,창비,20200724,"11,000","9,900",550점,15724,소설/시/희곡
440,국내도서,"다산, 어른의 하루",303293004 ,9788935213900 ,190,"조윤제 지음, 윤연화 그림",청림출판,20221102,"20,000","18,000","1,000점",9587,자기계발
441,국내도서,경매 권리분석 이렇게 쉬웠어?,178611462 ,9791187799078 ,13320,"박희철 지음, 송희창 감수",지혜로,20190115,"18,000","16,200",900점,20586,경제경영
442,국내도서,이상한 집,303469474 ,9791197708572 ,3830,"우케쓰 지음, 김은모 옮김",리드비,20221027,"15,000","13,500",750점,8506,소설/시/희곡
443,국내도서,10일 만에 끝내는 해커스 토익스피킹(토스),295339633 ,9788965424871 ,13740,해커스어학연구소 편집부 엮음,해커스어학연구소(Hackers),20230703,"18,900","17,010",940점,9992,외국어
444,국내도서,마케팅 설계자,307077764 ,9791155815656 ,3320,"러셀 브런슨 지음, 이경식 옮김",윌북,20221230,"24,800","22,320","1,240점",21992,경제경영
445,국내도서,돈키호테 2,49225701 ,9788932916811 ,4870,"미겔 데 세르반테스 사아베드라 지음, 안영옥 옮김",열린책들,20141115,"17,800","16,020",890점,13790,소설/시/희곡
446,국내도서,페스트,11267326 ,9788937462672 ,4800,"알베르 카뮈 지음, 김화영 옮김",민음사,20110325,"14,000","12,600",700점,31208,소설/시/희곡
447,국내도서,부의 인문학 (20만부 기념 개정증보판),289672648 ,9791196851200 ,3320,우석(브라운스톤) 지음,오픈마인드,20220321,"17,000","15,300",850점,16448,경제경영
448,국내도서,고도를 기다리며,256532 ,9788937460432 ,4860,"사무엘 베케트 지음, 오증자 옮김",민음사,20001120,"9,000","8,100",450점,27948,소설/시/희곡
449,국내도서,폭풍의 언덕,549352 ,9788937461187 ,4840,"에밀리 브론테 지음, 김종길 옮김",민음사,20050315,"13,000","11,700",650점,19044,소설/시/희곡
450,국내도서,해커스 토플 리스닝 인터미디엇 (Hackers TOEFL Listening Intermediate),199653444 ,9788965423027 ,13740,David Cho 지음,해커스어학연구소(Hackers),20230703,"24,900","22,410","1,240점",13208,외국어
451,국내도서,메달리스트 1,295837774 ,9791168764071 ,,츠루마이카다 지음,학산문화사(만화),20220607,"6,000","5,400",300점,5795,만화
452,국내도서,도파민네이션,291250560 ,9788965965046 ,3180,"애나 렘키 지음, 김두완 옮김",흐름출판,20220321,"18,000","16,200",900점,29870,인문학
453,국내도서,쉽게 풀어쓴 C언어 Express,308416301 ,9788970506678 ,93000,천인국 지음,생능,20230117,"32,000","32,000",0점,8171,대학교재/전문서적
454,국내도서,피로사회,15712048 ,9788932022888 ,3100,"한병철 지음, 김태환 옮김",문학과지성사,20120305,"12,000","10,800",600점,28536,인문학
455,국내도서,초판본 수레바퀴 아래서 (반양장),106497365 ,9791159035555 ,3850,"헤르만 헤세 지음, 이순학 옮김",더스토리,20170401,"2,990","2,700",140점,5636,소설/시/희곡
456,국내도서,자연스러운 인체 드로잉,299392454 ,9791157685271 ,13600,소은 박경선 지음,동양북스(동양문고),20220812,"23,500","21,150","1,170점",12222,예술/대중문화
457,국내도서,샤워젤과 소다수 (런치박스 리커버),352680698 ,,3810,고선경 지음,문학동네,20231019,"12,000","10,800",600점,28825,소설/시/희곡
458,국내도서,오래된 미래,63821051 ,9788927806615 ,3810,"헬레나 노르베리-호지 지음, 양희승 옮김",중앙books(중앙북스),20150701,"14,000","12,600",700점,13514,사회과학
459,국내도서,전기밥솥 레시피,305874078 ,9791188601547 ,13590,"호시노 나나코 지음, 이진숙 옮김",참돌,20221128,"4,400","3,960",220점,11300,요리/살림
460,국내도서,소년이 온다,353473618 ,,,한강 지음,,20140519,"15,000","13,500",750점,912199,
461,국내도서,포스트맨은 벨을 두번 울린다,1707673 ,9788937461699 ,4800,"제임스 M. 케인 지음, 이만식 옮김",민음사,20080205,"9,000","8,100",450점,8792,소설/시/희곡
462,국내도서,시간은 흐르지 않는다,193405216 ,9788965708063 ,3400,"카를로 로벨리 지음, 이중원 옮김",쌤앤파커스,20190610,"16,000","14,400",800점,17315,과학
463,국내도서,어디 있을까? 숨은그림찾기 1000,294564625 ,9791164064397 ,73650,레이크 프레스 구성,길벗스쿨,20220520,"8,800","7,920",440점,16228,유아
464,국내도서,모비딕 (무삭제 완역본),300430414 ,9791139707137 ,3840,"허먼 멜빌 지음, 레이먼드 비숍 그림, 이종인 옮김",현대지성,20220902,"19,900","17,910",990점,15198,소설/시/희곡
465,국내도서,1%를 읽는 힘,322894586 ,9791158512767 ,3320,메르 지음,토네이도,20230830,"22,000","19,800","1,100점",18992,경제경영
466,국내도서,축의 시대,8348161 ,9788991799561 ,3900,"카렌 암스트롱 지음, 정영목 옮김",교양인,20101220,"36,000","32,400","1,800점",11602,인문학
467,국내도서,금각사 (무선),107413605 ,9788901215907 ,4830,"미시마 유키오 지음, 허호 옮김",웅진지식하우스,20170407,"13,000","11,700",650점,10752,소설/시/희곡
468,국내도서,끝과 시작,937097 ,9788932029115 ,4890,"비스와바 쉼보르스카 지음, 최성은 옮김",문학과지성사,20161011,"22,000","19,800","1,100점",12373,소설/시/희곡
469,국내도서,거인의 노트,312730732 ,9791130697529 ,3190,김익한 지음,다산북스,20230308,"18,000","16,200",900점,17854,자기계발
470,국내도서,히카루가 죽은 여름 2,319537457 ,9791127869441 ,7830,"모쿠모쿠렌 지음, 송재희 옮김",디앤씨미디어(주)(D&C미디어),20230720,"6,000","5,400",300점,11287,만화
471,국내도서,페인트 (반양장),189589576 ,9788936456894 ,43810,이희영 지음,창비,20190419,"13,000","11,700",650점,37873,청소년
472,국내도서,사랑해 사랑해 사랑해 (보드북),283505569 ,9788961708531 ,77840,"버나뎃 로제티 슈스탁 지음, 캐롤라인 제인 처치 그림, 신형건 옮김",보물창고,20211230,"12,800","11,520",640점,11964,유아
473,국내도서,나의 이브 생 로랑에게,308921444 ,9791197325809 ,3860,"피에르 베르제 지음, 김유진 옮김",프란츠,20210209,"22,000","19,800","1,100점",9694,예술/대중문화
474,국내도서,10일 만에 끝내는 해커스 토익스피킹(토스) 스타트,295339552 ,9788965424864 ,13740,David Cho 지음,해커스어학연구소(Hackers),20230703,"18,900","17,010",940점,8984,외국어
475,국내도서,나 혼자만 레벨업 8,334957636 ,9791193821046 ,7810,"장성락(REDICE STUDIO) 지음, 추공 원작, 현군 각색",디앤씨웹툰비즈,20230525,"16,000","14,400",800점,7389,만화
476,국내도서,연금술사,307361 ,9788982814471 ,3890,"파울로 코엘료 지음, 최정수 옮김",문학동네,20011201,"13,500","12,150",670점,82728,소설/시/희곡
477,국내도서,아직도 가야 할 길,312824885 ,9791197894992 ,3180,"M.스캇 펙 지음, 최미양 옮김",율리시즈,20230315,"22,000","19,800","1,100점",10295,인문학
478,국내도서,두고 온 여름,312949534 ,9788936439002 ,3810,성해나 지음,창비,20230317,"14,000","12,600",700점,7945,소설/시/희곡
479,국내도서,줌달의 일반화학 (Zumdahl),183601443 ,9788962184358 ,93430,"Steven S. Zumdahl 지음, 화학교재연구회 옮김",Cengage Learning Korea,20190218,"56,000","56,000",0점,10276,대학교재/전문서적
480,국내도서,이파라파냐무냐무,268675723 ,9791160946673 ,77810,이지은 지음,사계절,20200610,"16,500","14,850",820점,19460,유아
481,국내도서,"스피드 두뇌게임북 : 숨은그림찾기, 다른그림찾기, 미로찾기",323864538 ,8809820503171 ,1,삼성출판사 편집부 엮음,삼성출판사,20230831,"6,500","5,500",320점,13405,어린이
482,국내도서,무기가 되는 스토리,169019534 ,9791155811856 ,3320,"도널드 밀러 지음, 이지연 옮김",윌북,20180930,"16,800","15,120",840점,18718,자기계발
483,국내도서,정재승의 과학 콘서트 (개정증보 2판),243970084 ,9791190030540 ,3400,정재승 지음,어크로스,20200707,"16,800","15,120",840점,16109,과학
484,국내도서,참을 수 없는 존재의 가벼움,6103061 ,9788937462344 ,4800,"밀란 쿤데라 지음, 이재룡 옮김",민음사,20091224,"13,000","11,700",650점,25818,소설/시/희곡
485,국내도서,호모 데우스,100441862 ,9788934977841 ,3900,"유발 하라리 지음, 김명주 옮김",김영사,20170515,"26,800","24,120","1,340점",37145,인문학
486,국내도서,페미니즘의 도전 (15주년 기념판),291034743 ,9791187064572 ,,정희진 지음,교양인,20201225,"16,000","14,400",800점,15215,사회과학
487,국내도서,구름빵,234030945 ,9791170283836 ,77810,백희나 글.사진,한솔수북,20041120,"13,000","11,700",650점,57766,유아
488,국내도서,실카의 여행,269357538 ,9791158791582 ,3840,"헤더 모리스 지음, 김은영 옮김",북로드,20210419,"4,900","4,410",240점,4678,소설/시/희곡
489,국내도서,피프티 피플 (리마스터판),277214767 ,9788936434540 ,3810,정세랑 지음,창비,20210813,"14,000","12,600",700점,15445,소설/시/희곡
490,국내도서,박혜원 파워토익 VOCA,285505096 ,9788917238686 ,13740,박혜원 지음,(주)YBM(와이비엠),20211224,"12,800","11,520",640점,14488,외국어
491,국내도서,병에 걸려도 잘 사는 법,328204467 ,9791189809621 ,13510,김영길 지음,서울셀렉션,20231106,"21,000","18,900","1,050점",7324,건강/취미
492,국내도서,프랑켄슈타인 (무선),17421649 ,9788954618373 ,4840,"메리 셸리 지음, 김선형 옮김",문학동네,20120618,"11,000","9,900",550점,14726,소설/시/희곡
493,국내도서,10대를 위한 사피엔스,270457397 ,9791164135653 ,73900,"벵트 에릭 엥홀름 지음, 요나 비에른셰르나 그림, 김아영 옮김",미래엔아이세움,20210429,"12,000","10,800",600점,11520,어린이
494,국내도서,안나 카레니나 세트 - 전3권,20908938 ,9788937486074 ,14800,"레프 니콜라예비치 톨스토이 지음, 연진희 옮김",민음사,20121106,"30,800","27,720","1,540점",19835,소설/시/희곡
495,국내도서,철도원 삼대,240581875 ,9788936434434 ,3810,황석영 지음,창비,20200601,"20,000","18,000","1,000점",21636,소설/시/희곡
496,국내도서,사람은 무엇으로 사는가 (러시아 원전 번역본),262662801 ,9791191280630 ,3890,"레프 니콜라예비치 톨스토이 지음, 홍대화 옮김",현대지성,20210205,"7,700","6,930",380점,13792,소설/시/희곡
